genome,fragment,original_removed_start,original_removed_stop,original_removed_length,inserted_gene_id,inserted_gene_header,inserted_gene_length,inserted_start,inserted_stop,strand
Akkermansia_muciniphila,Akkermansia_muciniphila,1706143,1706439,297,MEG_3539|Biocides|Multi-biocide_resistance|Multi-biocide_MFS_efflux_pump|LDE,MEG_3539|Biocides|Multi-biocide_resistance|Multi-biocide_MFS_efflux_pump|LDE,1209,1706143,1707351,+
Escherichia_coli_b2207,E.coli.b2207.final.genome,4204645,4207364,2720,MEG_920|Drugs|Aminoglycosides|Aminoglycoside_O-nucleotidyltransferases|ANT3-DPRIME,MEG_920|Drugs|Aminoglycosides|Aminoglycoside_O-nucleotidyltransferases|ANT3-DPRIME,789,4169065,4169853,+
Escherichia_coli_b2207,E.coli.b2207.final.genome,4215931,4216314,384,MEG_3874|Metals|Mercury_resistance|Mercury_resistance_protein|MERP,MEG_3874|Metals|Mercury_resistance|Mercury_resistance_protein|MERP,276,4178420,4178695,+
Escherichia_coli_b2207,E.coli.b2207.final.genome,4225599,4226423,825,MEG_2926|Drugs|Phenicol|Phenicol_resistance_MFS_efflux_pumps|FLOR,MEG_2926|Drugs|Phenicol|Phenicol_resistance_MFS_efflux_pumps|FLOR,1215,4187980,4189194,+
Escherichia_coli_b2207,E.coli.b2207.final.genome,4262283,4262798,516,MEG_4214|Drugs|Aminocoumarins|Aminocoumarin_efflux_pump|NOVA,MEG_4214|Drugs|Aminocoumarins|Aminocoumarin_efflux_pump|NOVA,1848,4225054,4226901,+
Escherichia_coli_b2207,E.coli.b2207.final.genome,4279854,4280177,324,MEG_6167|Drugs|Nucleosides|Streptothricin_acetyltransferase|SAT,MEG_6167|Drugs|Nucleosides|Streptothricin_acetyltransferase|SAT,525,4243957,4244481,+
Escherichia_coli_b2207,E.coli.b2207.final.genome,4280263,4280727,465,MEG_11363|Metals|Arsenic_resistance|Arsenic_resistance_N-acetyltransferases|ARSN2,MEG_11363|Metals|Arsenic_resistance|Arsenic_resistance_N-acetyltransferases|ARSN2,444,4244567,4245010,+
Escherichia_coli_b2207,E.coli.b2207.final.genome,4286046,4287695,1650,MEG_7669|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_RND_efflux_pumps|VEXB,MEG_7669|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_RND_efflux_pumps|VEXB,3111,4250329,4253439,+
Escherichia_coli_b2207,E.coli.b2207.final.genome,4301794,4306261,4468,MEG_10070|Drugs|MLS|ABC-F_ATPase_ribosomal_protection_protein|CPLR,MEG_10070|Drugs|MLS|ABC-F_ATPase_ribosomal_protection_protein|CPLR,1653,4267538,4269190,+
Escherichia_coli_b2207,E.coli.b2207.final.genome,4336101,4337744,1644,MEG_9969|Drugs|Trimethoprim|Dihydrofolate_reductase|DFRB,MEG_9969|Drugs|Trimethoprim|Dihydrofolate_reductase|DFRB,237,4299030,4299266,+
Escherichia_coli_b2207,E.coli.b2207.final.genome,4432627,4432965,339,MEG_2088|Metals|Multi-metal_resistance|Multi-metal_resistance_protein|CORB,MEG_2088|Metals|Multi-metal_resistance|Multi-metal_resistance_protein|CORB,684,4394149,4394832,+
Escherichia_coli_b2207,E.coli.b2207.final.genome,4444483,4444800,318,MEG_3066|Drugs|Fusidic_acid|Ribosomal_zinc-binding_protein|FUSB,MEG_3066|Drugs|Fusidic_acid|Ribosomal_zinc-binding_protein|FUSB,642,4406350,4406991,+
Escherichia_coli_b2207,E.coli.b2207.final.genome,4445419,4446552,1134,MEG_6654|Metals|Copper_resistance|Copper_resistance_protein|TCRZ,MEG_6654|Metals|Copper_resistance|Copper_resistance_protein|TCRZ,207,4407610,4407816,+
Escherichia_coli_b2207,E.coli.b2207.final.genome,4538501,4541197,2697,MEG_3279|Biocides|Multi-biocide_resistance|Multi-biocide_resistance_protein|HSMR,MEG_3279|Biocides|Multi-biocide_resistance|Multi-biocide_resistance_protein|HSMR,339,4499765,4500103,+
Escherichia_coli_b2207,E.coli.b2207.final.genome,4614937,4616661,1725,MEG_2463|Metals|Multi-metal_resistance|Multi-metal_RND_efflux_pumps|CZCB,MEG_2463|Metals|Multi-metal_resistance|Multi-metal_RND_efflux_pumps|CZCB,1563,4573843,4575405,+
Escherichia_coli_b2207,E.coli.b2207.final.genome,4686816,4688048,1233,MEG_3255|Biocides|Acid_resistance|Acid_resistance_protein|HDEB,MEG_3255|Biocides|Acid_resistance|Acid_resistance_protein|HDEB,339,4645560,4645898,+
Escherichia_coli_b2207,E.coli.b2207.final.genome,4735279,4736148,870,MEG_6525|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_RND_efflux_pumps|SME,MEG_6525|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_RND_efflux_pumps|SME,1404,4693129,4694532,+
Escherichia_coli_b2207,E.coli.b2207.final.genome,4758629,4759795,1167,MEG_5541|Drugs|betalactams|Class_C_betalactamases|PDC,MEG_5541|Drugs|betalactams|Class_C_betalactamases|PDC,1194,4717013,4718206,+
Escherichia_coli_b2207,E.coli.b2207.final.genome,4798128,4798505,378,MEG_3743|Multi-compound|Drug_and_biocide_and_metal_resistance|Drug_and_biocide_and_metal_MFS_efflux_pumps|MDRL,MEG_3743|Multi-compound|Drug_and_biocide_and_metal_resistance|Drug_and_biocide_and_metal_MFS_efflux_pumps|MDRL,1194,4756539,4757732,+
Escherichia_coli_b2207,E.coli.b2207.final.genome,4801654,4804008,2355,MEG_1769|Drugs|Phenicol|Phenicol_resistance_MFS_efflux_pumps|CMLA,MEG_1769|Drugs|Phenicol|Phenicol_resistance_MFS_efflux_pumps|CMLA,1273,4760881,4762153,+
Escherichia_coli_b2207,E.coli.b2207.final.genome,4831254,4832198,945,MEG_6615|Drugs|Sulfonamides|Sulfonamide-resistant_dihydropteroate_synthases|SULI,MEG_6615|Drugs|Sulfonamides|Sulfonamide-resistant_dihydropteroate_synthases|SULI,968,4789399,4790366,+
Escherichia_coli_b2207,E.coli.b2207.final.genome,4883970,4885520,1551,MEG_8243|Drugs|MLS|MLS_resistance_MFS_efflux_pumps|MEFD,MEG_8243|Drugs|MLS|MLS_resistance_MFS_efflux_pumps|MEFD,1200,4842138,4843337,+
Escherichia_coli_b2207,E.coli.b2207.final.genome,4962156,4962866,711,MEG_3916|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_RND_efflux_pumps|MEXJ,MEG_3916|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_RND_efflux_pumps|MEXJ,1104,4919973,4921076,+
Faecalibacterium_prausnitzii,Faecalibacterium_prausnitzii,1123416,1125335,1920,MEG_6375|Drugs|betalactams|Class_A_betalactamases|SHV,MEG_6375|Drugs|betalactams|Class_A_betalactamases|SHV,861,1123416,1124276,+
Prevotella_corporis,Prevotella_corporis.final.genome2,62174,64099,1926,MEG_1158|Metals|Arsenic_resistance|Arsenic_resistance_protein|ARSC,MEG_1158|Metals|Arsenic_resistance|Arsenic_resistance_protein|ARSC,396,62174,62569,+
Salmonella_enterica,Salmonella_enterica,58288,59645,1358,MEG_1587|Drugs|Phenicol|Chloramphenicol_acetyltransferases|CATA,MEG_1587|Drugs|Phenicol|Chloramphenicol_acetyltransferases|CATA,660,58288,58947,+
Salmonella_enterica,Salmonella_enterica,66045,66257,213,MEG_2819|Drugs|MLS|23S_rRNA_methyltransferases|ERMC,MEG_2819|Drugs|MLS|23S_rRNA_methyltransferases|ERMC,735,65347,66081,+
Salmonella_enterica,Salmonella_enterica,106840,107331,492,MEG_11442|Multi-compound|Drug_and_biocide_and_metal_resistance|Drug_and_biocide_and_metal_RND_efflux_pumps|CMEA,MEG_11442|Multi-compound|Drug_and_biocide_and_metal_resistance|Drug_and_biocide_and_metal_RND_efflux_pumps|CMEA,1104,106664,107767,+
Salmonella_enterica,Salmonella_enterica,118668,118884,217,MEG_352|Drugs|Aminoglycosides|Aminoglycoside_N-acetyltransferases|AAC6-PRIME,MEG_352|Drugs|Aminoglycosides|Aminoglycoside_N-acetyltransferases|AAC6-PRIME,1476,119104,120579,+
Salmonella_enterica,Salmonella_enterica,153670,154022,353,MEG_737|Drugs|Aminoglycosides|Aminoglycoside_O-nucleotidyltransferases|ANT2-DPRIME,MEG_737|Drugs|Aminoglycosides|Aminoglycoside_O-nucleotidyltransferases|ANT2-DPRIME,534,155365,155898,+
Salmonella_enterica,Salmonella_enterica,198300,199181,882,MEG_8231|Drugs|Lipopeptides|Colistin-resistant_mutant|LPSB,MEG_8231|Drugs|Lipopeptides|Colistin-resistant_mutant|LPSB,1101,200176,201276,+
Salmonella_enterica,Salmonella_enterica,199704,200792,1089,MEG_7275|Biocides|Phenolic_compound_resistance|Phenolic_RND_efflux_pump|TRIC,MEG_7275|Biocides|Phenolic_compound_resistance|Phenolic_RND_efflux_pump|TRIC,3048,201799,204846,+
Salmonella_enterica,Salmonella_enterica,201341,202828,1488,MEG_4217|Metals|Multi-metal_resistance|Multi-metal_resistance_protein|NREB,MEG_4217|Metals|Multi-metal_resistance|Multi-metal_resistance_protein|NREB,1251,205395,206645,+
Salmonella_enterica,Salmonella_enterica,251886,252323,438,MEG_6956|Metals|Tellurium_resistance|Tellurium_resistance_protein|TERB,MEG_6956|Metals|Tellurium_resistance|Tellurium_resistance_protein|TERB,369,255703,256071,+
Salmonella_enterica,Salmonella_enterica,331784,332572,789,MEG_11338|Multi-compound|Drug_and_biocide_and_metal_resistance|Drug_and_biocide_and_metal_RND_efflux_pumps|CMEB,MEG_11338|Multi-compound|Drug_and_biocide_and_metal_resistance|Drug_and_biocide_and_metal_RND_efflux_pumps|CMEB,3120,335532,338651,+
Salmonella_enterica,Salmonella_enterica,386924,387337,414,MEG_2574|Drugs|Trimethoprim|Dihydrofolate_reductase|DFRD,MEG_2574|Drugs|Trimethoprim|Dihydrofolate_reductase|DFRD,501,393003,393503,+
Salmonella_enterica,Salmonella_enterica,408636,409721,1086,MEG_2127|Metals|Copper_resistance|Copper_resistance_regulator|CRDR,MEG_2127|Metals|Copper_resistance|Copper_resistance_regulator|CRDR,642,414802,415443,+
Salmonella_enterica,Salmonella_enterica,448388,449927,1540,MEG_371|Drugs|Multi-drug_resistance|Multi-drug_ABC_efflux_pumps|ABCA,MEG_371|Drugs|Multi-drug_resistance|Multi-drug_ABC_efflux_pumps|ABCA,4359,454110,458468,+
Salmonella_enterica,Salmonella_enterica,534599,535543,945,MEG_6629|Drugs|Sulfonamides|Sulfonamide-resistant_dihydropteroate_synthases|SULII,MEG_6629|Drugs|Sulfonamides|Sulfonamide-resistant_dihydropteroate_synthases|SULII,816,543140,543955,+
Salmonella_enterica,Salmonella_enterica,587762,588484,723,MEG_6164|Drugs|Nucleosides|Streptothricin_acetyltransferase|SAT,MEG_6164|Drugs|Nucleosides|Streptothricin_acetyltransferase|SAT,522,596174,596695,+
Salmonella_enterica,Salmonella_enterica,641756,643180,1425,MEG_8689|Drugs|Multi-drug_resistance|Multi-drug_ABC_efflux_pumps|SALC,MEG_8689|Drugs|Multi-drug_resistance|Multi-drug_ABC_efflux_pumps|SALC,1626,649967,651592,+
Salmonella_enterica,Salmonella_enterica,752398,759842,7445,MEG_1173|Metals|Arsenic_resistance|Arsenic_resistance_regulator|ARSR,MEG_1173|Metals|Arsenic_resistance|Arsenic_resistance_regulator|ARSR,354,760810,761163,+
Salmonella_enterica,Salmonella_enterica,761250,763372,2123,MEG_2747|Drugs|MLS|Macrolide_esterases|EREA,MEG_2747|Drugs|MLS|Macrolide_esterases|EREA,1227,762571,763797,+
Salmonella_enterica,Salmonella_enterica,903810,904112,303,MEG_3061|Multi-compound|Biocide_and_metal_resistance|Biocide_and_metal_resistance_protein|FRNE,MEG_3061|Multi-compound|Biocide_and_metal_resistance|Biocide_and_metal_resistance_protein|FRNE,759,904235,904993,+
Salmonella_enterica,Salmonella_enterica,941432,942037,606,MEG_6141|Biocides|Multi-biocide_resistance|Multi-biocide_resistance_regulator|RPOS,MEG_6141|Biocides|Multi-biocide_resistance|Multi-biocide_resistance_regulator|RPOS,1029,942313,943341,+
Salmonella_enterica,Salmonella_enterica,943499,944419,921,MEG_5869|Drugs|Fluoroquinolones|Quinolone_resistance_protein_Qnr|QNRA,MEG_5869|Drugs|Fluoroquinolones|Quinolone_resistance_protein_Qnr|QNRA,657,944803,945459,+
Salmonella_enterica,Salmonella_enterica,1063526,1064762,1237,MEG_7451|Drugs|Glycopeptides|VanA-type_regulator|VANRA,MEG_7451|Drugs|Glycopeptides|VanA-type_regulator|VANRA,696,1064566,1065261,+
Salmonella_enterica,Salmonella_enterica,1131737,1134850,3114,MEG_7841|Multi-compound|Biocide_and_metal_resistance|Biocide_and_metal_resistance_protein|YODB,MEG_7841|Multi-compound|Biocide_and_metal_resistance|Biocide_and_metal_resistance_protein|YODB,228,1132236,1132463,+
Salmonella_enterica,Salmonella_enterica,1359929,1360607,679,MEG_6595|Drugs|Sulfonamides|Sulfonamide-resistant_dihydropteroate_synthases|SULI,MEG_6595|Drugs|Sulfonamides|Sulfonamide-resistant_dihydropteroate_synthases|SULI,840,1357542,1358381,+
Salmonella_enterica,Salmonella_enterica,1437072,1437602,531,MEG_3633|Drugs|betalactams|Class_B_betalactamases|LRA,MEG_3633|Drugs|betalactams|Class_B_betalactamases|LRA,1161,1434846,1436006,+
Salmonella_enterica,Salmonella_enterica,1437729,1438901,1173,MEG_4053|Drugs|Cationic_antimicrobial_peptides|Defensin-resistant_mprF|MPRF,MEG_4053|Drugs|Cationic_antimicrobial_peptides|Defensin-resistant_mprF|MPRF,2544,1436133,1438676,+
Salmonella_enterica,Salmonella_enterica,1438918,1440456,1539,MEG_5802|Multi-compound|Drug_and_metal_resistance|Drug_and_metal_MFS_efflux_pumps|PMRG,MEG_5802|Multi-compound|Drug_and_metal_resistance|Drug_and_metal_MFS_efflux_pumps|PMRG,606,1438693,1439298,+
Salmonella_enterica,Salmonella_enterica,1482054,1485485,3432,MEG_3139|Drugs|MLS|Macrolide_glycosyltransferases|GIMA,MEG_3139|Drugs|MLS|Macrolide_glycosyltransferases|GIMA,1254,1480896,1482149,+
Salmonella_enterica,Salmonella_enterica,1568135,1569161,1027,MEG_3693|Drugs|Lipopeptides|Colistin_phosphoethanolamine_transferase|MCR,MEG_3693|Drugs|Lipopeptides|Colistin_phosphoethanolamine_transferase|MCR,1698,1564799,1566496,+
Salmonella_enterica,Salmonella_enterica,1813984,1814801,818,MEG_7812|Metals|Iron_resistance|Iron_resistance_protein|YBTQ,MEG_7812|Metals|Iron_resistance|Iron_resistance_protein|YBTQ,1803,1811319,1813121,+
Salmonella_enterica,Salmonella_enterica,1822852,1823313,462,MEG_6157|Drugs|Nucleosides|Streptothricin_acetyltransferase|SAT,MEG_6157|Drugs|Nucleosides|Streptothricin_acetyltransferase|SAT,525,1821172,1821696,+
Salmonella_enterica,Salmonella_enterica,1964870,1965182,313,MEG_6955|Metals|Tellurium_resistance|Tellurium_resistance_protein|TERB,MEG_6955|Metals|Tellurium_resistance|Tellurium_resistance_protein|TERB,456,1963253,1963708,+
Salmonella_enterica,Salmonella_enterica,1998332,2001405,3074,MEG_2765|Drugs|MLS|23S_rRNA_methyltransferases|ERM,MEG_2765|Drugs|MLS|23S_rRNA_methyltransferases|ERM,732,1996858,1997589,+
Salmonella_enterica,Salmonella_enterica,2051403,2052035,633,MEG_7837|Biocides|Multi-biocide_resistance|Multi-biocide_resistance_protein|YJCG,MEG_7837|Biocides|Multi-biocide_resistance|Multi-biocide_resistance_protein|YJCG,1650,2047587,2049236,+
Salmonella_enterica,Salmonella_enterica,2177986,2180036,2051,MEG_3028|Drugs|Fosfomycin|Fosfomycin_thiol_transferases|FOSX,MEG_3028|Drugs|Fosfomycin|Fosfomycin_thiol_transferases|FOSX,402,2175187,2175588,+
Salmonella_enterica,Salmonella_enterica,2193913,2195394,1482,MEG_1471|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_MFS_efflux_regulator|BMR,MEG_1471|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_MFS_efflux_regulator|BMR,1170,2189465,2190634,+
Salmonella_enterica,Salmonella_enterica,2260440,2262114,1675,MEG_3010|Drugs|Fosfomycin|Fosfomycin_thiol_transferases|FOSB,MEG_3010|Drugs|Fosfomycin|Fosfomycin_thiol_transferases|FOSB,417,2255680,2256096,+
Salmonella_enterica,Salmonella_enterica,2276653,2277192,540,MEG_2900|Multi-compound|Biocide_and_metal_resistance|Biocide_and_metal_ABC_efflux_pumps|FETB,MEG_2900|Multi-compound|Biocide_and_metal_resistance|Biocide_and_metal_ABC_efflux_pumps|FETB,780,2270635,2271414,+
Salmonella_enterica,Salmonella_enterica,2426862,2428047,1186,MEG_2501|Drugs|Trimethoprim|Dihydrofolate_reductase|DFRA,MEG_2501|Drugs|Trimethoprim|Dihydrofolate_reductase|DFRA,474,2421084,2421557,+
Salmonella_enterica,Salmonella_enterica,2465371,2467785,2415,MEG_11353|Drugs|MLS|Macrolide_esterases|ESTX,MEG_11353|Drugs|MLS|Macrolide_esterases|ESTX,843,2458881,2459723,+
Salmonella_enterica,Salmonella_enterica,2479294,2479847,554,MEG_963|Drugs|Aminoglycosides|Aminoglycoside_O-nucleotidyltransferases|ANT3-DPRIME,MEG_963|Drugs|Aminoglycosides|Aminoglycoside_O-nucleotidyltransferases|ANT3-DPRIME,792,2471232,2472023,+
Salmonella_enterica,Salmonella_enterica,2483346,2484117,772,MEG_3856|Metals|Mercury_resistance|Mercury_resistance_protein|MERB,MEG_3856|Metals|Mercury_resistance|Mercury_resistance_protein|MERB,657,2475522,2476178,+
Salmonella_enterica,Salmonella_enterica,2484206,2486053,1848,MEG_4527|Drugs|betalactams|Class_D_betalactamases|OXA,MEG_4527|Drugs|betalactams|Class_D_betalactamases|OXA,825,2476267,2477091,+
Salmonella_enterica,Salmonella_enterica,2486189,2487229,1041,MEG_7834|Multi-compound|Biocide_and_metal_resistance|Biocide_and_metal_resistance_protein|YHCN,MEG_7834|Multi-compound|Biocide_and_metal_resistance|Biocide_and_metal_resistance_protein|YHCN,264,2477227,2477490,+
Salmonella_enterica,Salmonella_enterica,2579929,2580879,951,MEG_11286|Drugs|Aminoglycosides|Aminoglycoside_N-acetyltransferases|AAC6-PRIME,MEG_11286|Drugs|Aminoglycosides|Aminoglycoside_N-acetyltransferases|AAC6-PRIME,435,2570190,2570624,+
Salmonella_enterica,Salmonella_enterica,2625629,2626252,624,MEG_3254|Biocides|Acid_resistance|Acid_resistance_protein|HDEB,MEG_3254|Biocides|Acid_resistance|Acid_resistance_protein|HDEB,327,2615374,2615700,+
Salmonella_enterica,Salmonella_enterica,2687108,2687728,621,MEG_4173|Metals|Nickel_resistance|Nickel_ABC_efflux_pumps|NIKE,MEG_4173|Metals|Nickel_resistance|Nickel_ABC_efflux_pumps|NIKE,807,2676556,2677362,+
Salmonella_enterica,Salmonella_enterica,2688952,2691013,2062,MEG_538|Drugs|betalactams|Class_C_betalactamases|ADC,MEG_538|Drugs|betalactams|Class_C_betalactamases|ADC,1152,2678586,2679737,+
Salmonella_enterica,Salmonella_enterica,2691811,2692688,878,MEG_14|Drugs|Aminoglycosides|Aminoglycoside_N-acetyltransferases|AAC2-PRIME,MEG_14|Drugs|Aminoglycosides|Aminoglycoside_N-acetyltransferases|AAC2-PRIME,783,2680535,2681317,+
Salmonella_enterica,Salmonella_enterica,2716436,2717281,846,MEG_10191|Drugs|Multi-drug_resistance|Multi-drug_ABC_efflux_pumps|SALD,MEG_10191|Drugs|Multi-drug_resistance|Multi-drug_ABC_efflux_pumps|SALD,1635,2705065,2706699,+
Salmonella_enterica,Salmonella_enterica,2764988,2765905,918,MEG_11496|Drugs|Metronidazole|nim_nitroimidazole_reductase|NIMI,MEG_11496|Drugs|Metronidazole|nim_nitroimidazole_reductase|NIMI,498,2754406,2754903,+
Salmonella_enterica,Salmonella_enterica,2932480,2934129,1650,MEG_3849|Metals|Mercury_resistance|Mercury_resistance_protein|MERB,MEG_3849|Metals|Mercury_resistance|Mercury_resistance_protein|MERB,660,2921478,2922137,+
Salmonella_enterica,Salmonella_enterica,2990094,2990399,306,MEG_2059|Metals|Copper_resistance|Copper_resistance_protein|COPG,MEG_2059|Metals|Copper_resistance|Copper_resistance_protein|COPG,525,2978102,2978626,+
Salmonella_enterica,Salmonella_enterica,3100536,3103244,2709,MEG_4164|Metals|Sodium_resistance|Sodium_resistance_protein|NHAB,MEG_4164|Metals|Sodium_resistance|Sodium_resistance_protein|NHAB,1542,3088763,3090304,+
Salmonella_enterica,Salmonella_enterica,3179029,3179170,142,MEG_7794|Biocides|Multi-biocide_resistance|Multi-biocide_RND_efflux_pump|VMEK,MEG_7794|Biocides|Multi-biocide_resistance|Multi-biocide_RND_efflux_pump|VMEK,3132,3166089,3169220,+
Salmonella_enterica,Salmonella_enterica,3267332,3268201,870,MEG_3674|Drugs|Lipopeptides|Colistin_phosphoethanolamine_transferase|MCR,MEG_3674|Drugs|Lipopeptides|Colistin_phosphoethanolamine_transferase|MCR,1623,3257382,3259004,+
Salmonella_enterica,Salmonella_enterica,3378591,3378968,378,MEG_3064|Metals|Iron_resistance|Iron_resistance_regulator|FURA,MEG_3064|Metals|Iron_resistance|Iron_resistance_regulator|FURA,453,3369394,3369846,+
Salmonella_enterica,Salmonella_enterica,3382129,3384478,2350,MEG_6543|Biocides|Peroxide_resistance|peroxide_resistance_protein|SODA,MEG_6543|Biocides|Peroxide_resistance|peroxide_resistance_protein|SODA,288,3373007,3373294,+
Salmonella_enterica,Salmonella_enterica,3474730,3476339,1610,MEG_3551|Drugs|betalactams|Class_A_betalactamases|LEN,MEG_3551|Drugs|betalactams|Class_A_betalactamases|LEN,789,3463546,3464334,+
Salmonella_enterica,Salmonella_enterica,3718507,3724371,5865,MEG_6588|Drugs|Sulfonamides|Sulfonamide-resistant_dihydropteroate_synthases|SULI,MEG_6588|Drugs|Sulfonamides|Sulfonamide-resistant_dihydropteroate_synthases|SULI,840,3706502,3707341,+
Salmonella_enterica,Salmonella_enterica,3724648,3726936,2289,MEG_7285|Drugs|Thiopeptides|Thiostrepton_23S_rRNA_methyltransferases|TSNR,MEG_7285|Drugs|Thiopeptides|Thiostrepton_23S_rRNA_methyltransferases|TSNR,813,3707618,3708430,+
Salmonella_enterica,Salmonella_enterica,3726948,3727412,465,MEG_3168|Metals|Multi-metal_resistance|Multi-metal_resistance_protein|GOLT,MEG_3168|Metals|Multi-metal_resistance|Multi-metal_resistance_protein|GOLT,2289,3708442,3710730,+
Salmonella_enterica,Salmonella_enterica,3856625,3857201,577,MEG_3622|Biocides|Acetate_resistance|Acetate_resistance_protein|LPDT,MEG_3622|Biocides|Acetate_resistance|Acetate_resistance_protein|LPDT,2355,3839943,3842297,+
Salmonella_enterica,Salmonella_enterica,3858200,3859393,1194,MEG_3913|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_RND_efflux_pumps|MEXG,MEG_3913|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_RND_efflux_pumps|MEXG,447,3843296,3843742,+
Salmonella_enterica,Salmonella_enterica,3886000,3886211,212,MEG_9194|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_RND_efflux_pumps|ACRA,MEG_9194|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_RND_efflux_pumps|ACRA,1194,3870349,3871542,+
Salmonella_enterica,Salmonella_enterica,4022679,4024580,1902,MEG_5873|Drugs|Fluoroquinolones|Quinolone_resistance_protein_Qnr|QNRA,MEG_5873|Drugs|Fluoroquinolones|Quinolone_resistance_protein_Qnr|QNRA,657,4008010,4008666,+
Salmonella_enterica,Salmonella_enterica,4043178,4044857,1680,MEG_3877|Metals|Mercury_resistance|Mercury_resistance_protein|MERP,MEG_3877|Metals|Mercury_resistance|Mercury_resistance_protein|MERP,276,4027264,4027539,+
Salmonella_enterica,Salmonella_enterica,4050816,4052354,1539,MEG_1156|Metals|Arsenic_resistance|Arsenic_resistance_protein|ARSC,MEG_1156|Metals|Arsenic_resistance|Arsenic_resistance_protein|ARSC,396,4033498,4033893,+
Salmonella_enterica,Salmonella_enterica,4052374,4053252,879,MEG_2009|Metals|Multi-metal_resistance|Multi-metal_resistance_protein|CNRB,MEG_2009|Metals|Multi-metal_resistance|Multi-metal_resistance_protein|CNRB,1188,4033913,4035100,+
