SNP_accession,S021_rd100m_R01_100bp_97ani_V4Full,S022_rd100m_R02_100bp_97ani_V4Full,S023_rd100m_R03_100bp_97ani_V4Full,S024_rd100m_R04_100bp_97ani_V4Full,S025_rd100m_R05_100bp_97ani_V4Full,S026_rd100m_R06_100bp_97ani_V4Full,S027_rd100m_R07_100bp_97ani_V4Full,S028_rd100m_R08_100bp_97ani_V4Full,S029_rd100m_R09_100bp_97ani_V4Full,S030_rd100m_R10_100bp_97ani_V4Full
MEG_9946|Drugs|betalactams|Class_D_betalactamases|OXA|MEG_9946|OXA-9946_A_556_G,0,0,0,0,0,0,1,3,1,0
MEG_9946|Drugs|betalactams|Class_D_betalactamases|OXA|MEG_9946|OXA-9946_G_734_C,0,0,0,0,0,0,0,4,0,0
MEG_9947|Drugs|betalactams|Class_D_betalactamases|OXA|MEG_9947|OXA-9947_T_107_C,0,0,0,0,0,0,1,8,3,0
MEG_9947|Drugs|betalactams|Class_D_betalactamases|OXA|MEG_9947|OXA-9947_T_152_C,0,0,0,0,0,0,1,4,3,0
MEG_9947|Drugs|betalactams|Class_D_betalactamases|OXA|MEG_9947|OXA-9947_C_396_T,0,0,0,0,0,0,2,4,4,0
MEG_9947|Drugs|betalactams|Class_D_betalactamases|OXA|MEG_9947|OXA-9947_A_556_G,0,0,0,0,0,0,1,5,1,0
MEG_9947|Drugs|betalactams|Class_D_betalactamases|OXA|MEG_9947|OXA-9947_G_734_C,0,0,0,0,0,0,1,4,3,0
MEG_9950|Drugs|betalactams|Class_D_betalactamases|OXA|MEG_9950|OXA-9950_T_107_C,0,0,0,0,0,0,1,3,0,0
MEG_9950|Drugs|betalactams|Class_D_betalactamases|OXA|MEG_9950|OXA-9950_T_152_C,0,0,0,0,0,0,1,3,0,0
MEG_9960|Drugs|betalactams|Class_B_betalactamases|KHM|MEG_9960|KHM-9960_T_48_C,0,0,0,0,0,4,9,0,4,6
MEG_9960|Drugs|betalactams|Class_B_betalactamases|KHM|MEG_9960|KHM-9960_A_66_C,0,0,0,0,0,5,10,0,4,6
MEG_9960|Drugs|betalactams|Class_B_betalactamases|KHM|MEG_9960|KHM-9960_C_279_G,0,0,0,0,0,5,3,0,2,5
MEG_9960|Drugs|betalactams|Class_B_betalactamases|KHM|MEG_9960|KHM-9960_A_315_T,0,0,0,0,0,5,6,0,3,6
MEG_9960|Drugs|betalactams|Class_B_betalactamases|KHM|MEG_9960|KHM-9960_A_409_C,0,0,0,0,0,4,9,0,3,5
MEG_9960|Drugs|betalactams|Class_B_betalactamases|KHM|MEG_9960|KHM-9960_A_504_G,0,0,0,0,0,0,5,0,4,3
MEG_9960|Drugs|betalactams|Class_B_betalactamases|KHM|MEG_9960|KHM-9960_G_507_C,0,0,0,0,0,0,5,0,4,3
MEG_9960|Drugs|betalactams|Class_B_betalactamases|KHM|MEG_9960|KHM-9960_T_663_G,0,0,0,0,0,1,2,0,7,5
MEG_9961|Multi-compound|Drug_and_biocide_and_metal_resistance|Drug_and_biocide_and_metal_RND_efflux_regulator|BAER|MEG_9961|BAER-9961_T_87_G,22,15,6,0,19,0,0,0,0,0
MEG_9961|Multi-compound|Drug_and_biocide_and_metal_resistance|Drug_and_biocide_and_metal_RND_efflux_regulator|BAER|MEG_9961|BAER-9961_A_100_T,0,0,0,0,0,9,2,0,10,5
MEG_9961|Multi-compound|Drug_and_biocide_and_metal_resistance|Drug_and_biocide_and_metal_RND_efflux_regulator|BAER|MEG_9961|BAER-9961_G_165_T,0,0,0,0,0,7,2,0,5,2
MEG_9961|Multi-compound|Drug_and_biocide_and_metal_resistance|Drug_and_biocide_and_metal_RND_efflux_regulator|BAER|MEG_9961|BAER-9961_C_169_A,0,0,0,0,0,6,2,0,5,2
MEG_9961|Multi-compound|Drug_and_biocide_and_metal_resistance|Drug_and_biocide_and_metal_RND_efflux_regulator|BAER|MEG_9961|BAER-9961_T_176_C,14,7,2,2,12,0,0,0,0,0
MEG_9961|Multi-compound|Drug_and_biocide_and_metal_resistance|Drug_and_biocide_and_metal_RND_efflux_regulator|BAER|MEG_9961|BAER-9961_G_222_T,0,0,0,0,0,6,4,0,6,2
MEG_9961|Multi-compound|Drug_and_biocide_and_metal_resistance|Drug_and_biocide_and_metal_RND_efflux_regulator|BAER|MEG_9961|BAER-9961_T_235_G,12,8,1,2,10,0,0,0,0,0
MEG_9961|Multi-compound|Drug_and_biocide_and_metal_resistance|Drug_and_biocide_and_metal_RND_efflux_regulator|BAER|MEG_9961|BAER-9961_T_325_C,0,0,0,0,0,2,3,0,11,5
MEG_9961|Multi-compound|Drug_and_biocide_and_metal_resistance|Drug_and_biocide_and_metal_RND_efflux_regulator|BAER|MEG_9961|BAER-9961_C_414_G,0,0,0,0,0,5,1,0,8,3
MEG_9961|Multi-compound|Drug_and_biocide_and_metal_resistance|Drug_and_biocide_and_metal_RND_efflux_regulator|BAER|MEG_9961|BAER-9961_A_437_C,19,7,2,1,8,0,0,0,0,0
MEG_9961|Multi-compound|Drug_and_biocide_and_metal_resistance|Drug_and_biocide_and_metal_RND_efflux_regulator|BAER|MEG_9961|BAER-9961_G_507_A,22,4,5,2,11,0,0,0,0,0
MEG_9961|Multi-compound|Drug_and_biocide_and_metal_resistance|Drug_and_biocide_and_metal_RND_efflux_regulator|BAER|MEG_9961|BAER-9961_T_539_G,0,0,0,0,0,0,3,0,5,5
MEG_9961|Multi-compound|Drug_and_biocide_and_metal_resistance|Drug_and_biocide_and_metal_RND_efflux_regulator|BAER|MEG_9961|BAER-9961_G_545_T,18,7,4,2,17,0,0,0,0,0
MEG_9961|Multi-compound|Drug_and_biocide_and_metal_resistance|Drug_and_biocide_and_metal_RND_efflux_regulator|BAER|MEG_9961|BAER-9961_A_575_C,23,8,2,2,15,0,0,0,0,0
MEG_9961|Multi-compound|Drug_and_biocide_and_metal_resistance|Drug_and_biocide_and_metal_RND_efflux_regulator|BAER|MEG_9961|BAER-9961_C_600_T,0,0,0,0,0,0,2,0,10,4
MEG_9961|Multi-compound|Drug_and_biocide_and_metal_resistance|Drug_and_biocide_and_metal_RND_efflux_regulator|BAER|MEG_9961|BAER-9961_C_609_A,0,0,0,0,0,0,2,0,10,4
MEG_9961|Multi-compound|Drug_and_biocide_and_metal_resistance|Drug_and_biocide_and_metal_RND_efflux_regulator|BAER|MEG_9961|BAER-9961_A_617_G,0,0,0,0,0,0,2,0,11,4
MEG_9961|Multi-compound|Drug_and_biocide_and_metal_resistance|Drug_and_biocide_and_metal_RND_efflux_regulator|BAER|MEG_9961|BAER-9961_G_646_T,19,4,2,2,8,0,0,0,0,0
MEG_9961|Multi-compound|Drug_and_biocide_and_metal_resistance|Drug_and_biocide_and_metal_RND_efflux_regulator|BAER|MEG_9961|BAER-9961_G_713_C,6,2,1,1,4,0,0,0,0,0
MEG_9963|Drugs|Fluoroquinolones|Quinolone_resistance_protein_Qnr|QNRB|MEG_9963|QNRB-9963_G_302_A,0,0,0,0,0,1,1,1,1,0
MEG_9963|Drugs|Fluoroquinolones|Quinolone_resistance_protein_Qnr|QNRB|MEG_9963|QNRB-9963_A_394_T,0,0,0,0,0,1,1,0,1,1
MEG_9964|Drugs|Fluoroquinolones|Quinolone_resistance_protein_Qnr|QNRS|MEG_9964|QNRS-9964_G_89_C,2,2,1,0,0,0,0,0,0,0
MEG_9964|Drugs|Fluoroquinolones|Quinolone_resistance_protein_Qnr|QNRS|MEG_9964|QNRS-9964_T_102_A,0,0,0,0,0,1,1,3,3,1
MEG_9964|Drugs|Fluoroquinolones|Quinolone_resistance_protein_Qnr|QNRS|MEG_9964|QNRS-9964_G_418_T,0,0,0,0,0,0,0,4,2,3
MEG_9964|Drugs|Fluoroquinolones|Quinolone_resistance_protein_Qnr|QNRS|MEG_9964|QNRS-9964_T_490_G,0,2,2,0,0,0,0,0,0,0
MEG_9964|Drugs|Fluoroquinolones|Quinolone_resistance_protein_Qnr|QNRS|MEG_9964|QNRS-9964_C_501_A,0,0,0,0,0,1,0,3,1,1
MEG_9964|Drugs|Fluoroquinolones|Quinolone_resistance_protein_Qnr|QNRS|MEG_9964|QNRS-9964_T_513_A,0,0,0,0,0,1,0,4,1,1
MEG_9965|Drugs|Metronidazole|nim_nitroimidazole_reductase|NIMH|MEG_9965|NIMH-9965_G_66_A,0,0,0,0,0,0,2,1,1,0
MEG_9965|Drugs|Metronidazole|nim_nitroimidazole_reductase|NIMH|MEG_9965|NIMH-9965_C_99_A,0,1,0,0,0,0,2,1,1,0
MEG_9968|Drugs|Trimethoprim|Dihydrofolate_reductase|DFRB|MEG_9968|DFRB-9968_T_112_A,0,3,0,1,1,0,0,0,0,0
MEG_9968|Drugs|Trimethoprim|Dihydrofolate_reductase|DFRB|MEG_9968|DFRB-9968_T_183_G,0,2,1,1,0,0,0,0,0,0
MEG_9971|Drugs|Tetracyclines|Tetracycline_resistance_MFS_efflux_pumps|TET62|MEG_9971|TET62-9971_C_112_T,0,9,2,2,4,0,0,0,0,0
MEG_9971|Drugs|Tetracyclines|Tetracycline_resistance_MFS_efflux_pumps|TET62|MEG_9971|TET62-9971_G_367_A,0,18,3,1,5,0,0,0,0,0
MEG_9971|Drugs|Tetracyclines|Tetracycline_resistance_MFS_efflux_pumps|TET62|MEG_9971|TET62-9971_G_613_T,0,8,4,2,0,0,0,0,0,0
MEG_9971|Drugs|Tetracyclines|Tetracycline_resistance_MFS_efflux_pumps|TET62|MEG_9971|TET62-9971_T_616_A,0,8,4,2,1,0,0,0,0,0
MEG_9971|Drugs|Tetracyclines|Tetracycline_resistance_MFS_efflux_pumps|TET62|MEG_9971|TET62-9971_A_643_G,0,7,4,2,1,0,0,0,0,0
MEG_9971|Drugs|Tetracyclines|Tetracycline_resistance_MFS_efflux_pumps|TET62|MEG_9971|TET62-9971_C_1005_A,0,9,3,0,0,0,0,0,0,0
MEG_9971|Drugs|Tetracyclines|Tetracycline_resistance_MFS_efflux_pumps|TET62|MEG_9971|TET62-9971_T_1009_A,0,8,3,0,0,0,0,0,0,0
MEG_9971|Drugs|Tetracyclines|Tetracycline_resistance_MFS_efflux_pumps|TET62|MEG_9971|TET62-9971_T_1019_C,0,7,3,0,0,0,0,0,0,0
MEG_9971|Drugs|Tetracyclines|Tetracycline_resistance_MFS_efflux_pumps|TET62|MEG_9971|TET62-9971_G_1052_A,0,5,2,0,1,0,0,0,0,0
MEG_9973|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_SMR_efflux_regulator|PHOR|MEG_9973|PHOR-9973_A_407_T,0,3,12,0,0,0,0,0,0,0
MEG_9974|Biocides|Phenolic_compound_resistance|Triclosan-resistant_mutation|FABG|MEG_9974|FABG-9974_G_7_A,0,0,0,0,0,0,2,2,0,0
MEG_9974|Biocides|Phenolic_compound_resistance|Triclosan-resistant_mutation|FABG|MEG_9974|FABG-9974_C_45_G,0,0,0,0,0,0,6,13,3,1
MEG_9974|Biocides|Phenolic_compound_resistance|Triclosan-resistant_mutation|FABG|MEG_9974|FABG-9974_G_65_A,0,0,0,0,0,0,7,2,0,1
MEG_9974|Biocides|Phenolic_compound_resistance|Triclosan-resistant_mutation|FABG|MEG_9974|FABG-9974_G_90_C,1,0,2,0,4,0,0,0,0,0
MEG_9974|Biocides|Phenolic_compound_resistance|Triclosan-resistant_mutation|FABG|MEG_9974|FABG-9974_C_186_G,0,0,0,0,0,0,6,3,2,0
MEG_9974|Biocides|Phenolic_compound_resistance|Triclosan-resistant_mutation|FABG|MEG_9974|FABG-9974_G_255_A,0,0,0,0,0,0,6,3,2,2
MEG_9974|Biocides|Phenolic_compound_resistance|Triclosan-resistant_mutation|FABG|MEG_9974|FABG-9974_C_275_T,0,0,0,0,0,0,18,22,2,2
MEG_9974|Biocides|Phenolic_compound_resistance|Triclosan-resistant_mutation|FABG|MEG_9974|FABG-9974_G_279_C,3,3,0,0,0,0,0,0,0,0
MEG_9974|Biocides|Phenolic_compound_resistance|Triclosan-resistant_mutation|FABG|MEG_9974|FABG-9974_G_451_T,0,0,0,0,0,0,8,17,3,2
MEG_9974|Biocides|Phenolic_compound_resistance|Triclosan-resistant_mutation|FABG|MEG_9974|FABG-9974_G_519_A,0,0,0,0,0,0,9,22,3,2
MEG_9974|Biocides|Phenolic_compound_resistance|Triclosan-resistant_mutation|FABG|MEG_9974|FABG-9974_C_525_G,4,5,0,0,0,0,0,0,0,0
MEG_9974|Biocides|Phenolic_compound_resistance|Triclosan-resistant_mutation|FABG|MEG_9974|FABG-9974_C_573_G,0,0,0,0,0,0,10,24,3,1
MEG_9974|Biocides|Phenolic_compound_resistance|Triclosan-resistant_mutation|FABG|MEG_9974|FABG-9974_A_599_G,0,0,0,0,0,0,11,24,3,0
MEG_9974|Biocides|Phenolic_compound_resistance|Triclosan-resistant_mutation|FABG|MEG_9974|FABG-9974_C_620_T,0,0,0,0,0,0,11,24,2,1
MEG_9974|Biocides|Phenolic_compound_resistance|Triclosan-resistant_mutation|FABG|MEG_9974|FABG-9974_T_684_A,0,0,0,0,0,0,9,17,2,1
MEG_9975|Drugs|Rifampin|Rifampin-resistant_beta-subunit_of_RNA_polymerase_RpoB|RPOB|MEG_9975|RPOB-9975_G_270_T,0,0,0,0,0,3,11,17,1,6
MEG_9975|Drugs|Rifampin|Rifampin-resistant_beta-subunit_of_RNA_polymerase_RpoB|RPOB|MEG_9975|RPOB-9975_A_572_T,2,17,4,3,4,0,0,0,0,0
MEG_9975|Drugs|Rifampin|Rifampin-resistant_beta-subunit_of_RNA_polymerase_RpoB|RPOB|MEG_9975|RPOB-9975_G_2284_C,0,0,0,0,0,3,36,30,0,17
MEG_9975|Drugs|Rifampin|Rifampin-resistant_beta-subunit_of_RNA_polymerase_RpoB|RPOB|MEG_9975|RPOB-9975_A_2389_C,0,0,0,0,0,8,38,22,1,14
MEG_9975|Drugs|Rifampin|Rifampin-resistant_beta-subunit_of_RNA_polymerase_RpoB|RPOB|MEG_9975|RPOB-9975_C_2619_G,0,0,0,0,0,7,29,29,1,14
MEG_9975|Drugs|Rifampin|Rifampin-resistant_beta-subunit_of_RNA_polymerase_RpoB|RPOB|MEG_9975|RPOB-9975_C_3153_T,0,0,0,0,0,0,22,18,0,9
MEG_9975|Drugs|Rifampin|Rifampin-resistant_beta-subunit_of_RNA_polymerase_RpoB|RPOB|MEG_9975|RPOB-9975_C_3240_G,0,0,0,0,0,0,15,17,1,8
MEG_9981|Drugs|MLS|Macrolide-resistant_23S_rRNA_mutation|MLS23S|MEG_9981|MLS23S-9981_T_2012_A,1,1,0,4,1,1,1,0,6,1
MEG_9982|Drugs|Metronidazole|nim_nitroimidazole_reductase|NIMB|MEG_9982|NIMB-9982_G_29_T,0,0,0,0,0,0,9,0,1,2
MEG_9982|Drugs|Metronidazole|nim_nitroimidazole_reductase|NIMB|MEG_9982|NIMB-9982_A_140_C,9,21,1,1,4,0,0,0,0,0
MEG_9982|Drugs|Metronidazole|nim_nitroimidazole_reductase|NIMB|MEG_9982|NIMB-9982_A_241_T,0,0,0,0,0,1,13,0,2,7
MEG_9982|Drugs|Metronidazole|nim_nitroimidazole_reductase|NIMB|MEG_9982|NIMB-9982_G_253_A,0,0,0,0,0,1,13,0,2,8
MEG_9984|Drugs|betalactams|Penicillin_binding_protein|PBP3|MEG_9984|PBP3-9984_T_1095_C,0,2,0,0,1,1,0,0,0,0
MEG_9984|Drugs|betalactams|Penicillin_binding_protein|PBP3|MEG_9984|PBP3-9984_T_1124_C,0,9,0,0,1,4,1,5,0,2
MEG_9984|Drugs|betalactams|Penicillin_binding_protein|PBP3|MEG_9984|PBP3-9984_T_1155_A,0,16,2,0,2,6,2,9,0,3
MEG_9984|Drugs|betalactams|Penicillin_binding_protein|PBP3|MEG_9984|PBP3-9984_T_1224_C,0,13,2,0,1,3,2,7,0,1
MEG_9984|Drugs|betalactams|Penicillin_binding_protein|PBP3|MEG_9984|PBP3-9984_T_1245_C,0,4,0,0,1,1,1,3,0,0
MEG_9984|Drugs|betalactams|Penicillin_binding_protein|PBP3|MEG_9984|PBP3-9984_T_1257_C,0,3,0,0,0,1,0,0,0,0
MEG_9985|Drugs|betalactams|Penicillin_binding_protein|PBP3|MEG_9985|PBP3-9985_C_60_T,4,18,14,0,2,0,22,76,18,13
MEG_9985|Drugs|betalactams|Penicillin_binding_protein|PBP3|MEG_9985|PBP3-9985_A_375_T,7,36,27,1,4,0,58,143,22,35
MEG_9985|Drugs|betalactams|Penicillin_binding_protein|PBP3|MEG_9985|PBP3-9985_G_429_A,5,25,20,0,2,0,34,87,15,18
MEG_9985|Drugs|betalactams|Penicillin_binding_protein|PBP3|MEG_9985|PBP3-9985_C_460_T,3,12,10,0,0,0,26,60,11,11
MEG_9985|Drugs|betalactams|Penicillin_binding_protein|PBP3|MEG_9985|PBP3-9985_G_492_A,0,7,10,0,0,0,11,35,5,5
MEG_9985|Drugs|betalactams|Penicillin_binding_protein|PBP3|MEG_9985|PBP3-9985_C_504_T,1,6,13,0,0,0,12,40,3,9
MEG_9985|Drugs|betalactams|Penicillin_binding_protein|PBP3|MEG_9985|PBP3-9985_G_510_A,2,9,17,0,0,0,16,48,5,11
MEG_9985|Drugs|betalactams|Penicillin_binding_protein|PBP3|MEG_9985|PBP3-9985_A_561_G,8,32,37,1,5,0,58,122,15,30
MEG_9985|Drugs|betalactams|Penicillin_binding_protein|PBP3|MEG_9985|PBP3-9985_A_1065_T,1,7,0,0,0,3,0,1,1,1
MEG_9985|Drugs|betalactams|Penicillin_binding_protein|PBP3|MEG_9985|PBP3-9985_T_1066_C,1,7,0,0,0,3,0,1,1,1
MEG_9985|Drugs|betalactams|Penicillin_binding_protein|PBP3|MEG_9985|PBP3-9985_T_1092_A,1,9,1,0,1,5,0,4,2,1
MEG_9985|Drugs|betalactams|Penicillin_binding_protein|PBP3|MEG_9985|PBP3-9985_C_1109_T,31,29,8,3,17,4,2,11,20,10
MEG_9985|Drugs|betalactams|Penicillin_binding_protein|PBP3|MEG_9985|PBP3-9985_A_1152_G,2,17,2,1,5,8,0,7,1,5
MEG_9985|Drugs|betalactams|Penicillin_binding_protein|PBP3|MEG_9985|PBP3-9985_G_1155_A,2,17,2,1,5,8,0,7,1,6
MEG_9985|Drugs|betalactams|Penicillin_binding_protein|PBP3|MEG_9985|PBP3-9985_A_1161_G,2,22,3,1,5,8,0,8,3,7
MEG_9985|Drugs|betalactams|Penicillin_binding_protein|PBP3|MEG_9985|PBP3-9985_T_1224_C,4,18,3,0,2,8,0,6,3,8
MEG_9985|Drugs|betalactams|Penicillin_binding_protein|PBP3|MEG_9985|PBP3-9985_A_1275_G,47,85,37,16,17,4,95,206,57,64
MEG_9985|Drugs|betalactams|Penicillin_binding_protein|PBP3|MEG_9985|PBP3-9985_T_1587_G,1,5,0,1,0,4,0,0,0,0
MEG_9985|Drugs|betalactams|Penicillin_binding_protein|PBP3|MEG_9985|PBP3-9985_T_1593_C,1,5,0,1,0,4,0,0,0,0
MEG_9985|Drugs|betalactams|Penicillin_binding_protein|PBP3|MEG_9985|PBP3-9985_C_1638_A,8,23,24,2,3,1,72,108,18,40
MEG_9985|Drugs|betalactams|Penicillin_binding_protein|PBP3|MEG_9985|PBP3-9985_C_1647_A,1,5,0,1,0,4,0,0,0,0
MEG_9992|Drugs|MLS|23S_rRNA_methyltransferases|CFR|MEG_9992|CFR-9992_T_242_G,0,2,1,0,4,0,0,0,0,0
MEG_9992|Drugs|MLS|23S_rRNA_methyltransferases|CFR|MEG_9992|CFR-9992_A_294_C,0,1,1,0,6,0,0,0,0,0
MEG_9992|Drugs|MLS|23S_rRNA_methyltransferases|CFR|MEG_9992|CFR-9992_T_377_A,0,3,0,0,7,0,0,0,0,0
MEG_9992|Drugs|MLS|23S_rRNA_methyltransferases|CFR|MEG_9992|CFR-9992_A_586_G,0,0,2,0,6,0,0,0,0,0
MEG_9992|Drugs|MLS|23S_rRNA_methyltransferases|CFR|MEG_9992|CFR-9992_T_654_A,0,0,1,0,4,0,0,0,0,0
MEG_9992|Drugs|MLS|23S_rRNA_methyltransferases|CFR|MEG_9992|CFR-9992_A_784_G,0,1,1,0,3,0,0,0,0,0
MEG_9992|Drugs|MLS|23S_rRNA_methyltransferases|CFR|MEG_9992|CFR-9992_A_785_G,0,1,1,0,3,0,0,0,0,0
MEG_9992|Drugs|MLS|23S_rRNA_methyltransferases|CFR|MEG_9992|CFR-9992_A_894_T,0,3,2,0,9,0,0,0,0,0
MEG_9992|Drugs|MLS|23S_rRNA_methyltransferases|CFR|MEG_9992|CFR-9992_G_1027_C,0,0,3,0,1,0,0,0,0,0
MEG_9993|Drugs|Fosfomycin|Fosfomycin_thiol_transferases|FOSX|MEG_9993|FOSX-9993_G_321_A,0,0,0,0,0,0,2,0,2,0
MEG_9993|Drugs|Fosfomycin|Fosfomycin_thiol_transferases|FOSX|MEG_9993|FOSX-9993_T_334_A,2,0,3,0,0,0,0,0,0,0
MEG_9994|Drugs|Fluoroquinolones|Fluoroquinolone-resistant_DNA_topoisomerases|GYRA|MEG_9994|GYRA-9994_A_224_G,0,3,34,1,7,0,0,0,0,0
MEG_9994|Drugs|Fluoroquinolones|Fluoroquinolone-resistant_DNA_topoisomerases|GYRA|MEG_9994|GYRA-9994_G_361_T,0,1,37,3,12,0,0,0,0,0
MEG_9994|Drugs|Fluoroquinolones|Fluoroquinolone-resistant_DNA_topoisomerases|GYRA|MEG_9994|GYRA-9994_A_863_C,0,4,40,6,8,0,0,0,0,0
MEG_9994|Drugs|Fluoroquinolones|Fluoroquinolone-resistant_DNA_topoisomerases|GYRA|MEG_9994|GYRA-9994_T_975_G,0,9,33,7,12,0,0,0,0,0
MEG_9994|Drugs|Fluoroquinolones|Fluoroquinolone-resistant_DNA_topoisomerases|GYRA|MEG_9994|GYRA-9994_A_1257_T,0,5,46,9,13,0,0,0,0,0
MEG_9994|Drugs|Fluoroquinolones|Fluoroquinolone-resistant_DNA_topoisomerases|GYRA|MEG_9994|GYRA-9994_C_1434_T,0,3,45,7,9,0,0,0,0,0
MEG_9994|Drugs|Fluoroquinolones|Fluoroquinolone-resistant_DNA_topoisomerases|GYRA|MEG_9994|GYRA-9994_A_1752_C,0,3,34,2,7,0,0,0,0,0
MEG_9994|Drugs|Fluoroquinolones|Fluoroquinolone-resistant_DNA_topoisomerases|GYRA|MEG_9994|GYRA-9994_A_1803_T,0,6,35,7,5,0,0,0,0,0
MEG_9994|Drugs|Fluoroquinolones|Fluoroquinolone-resistant_DNA_topoisomerases|GYRA|MEG_9994|GYRA-9994_T_2010_C,0,0,25,8,8,0,0,0,0,0
MEG_9994|Drugs|Fluoroquinolones|Fluoroquinolone-resistant_DNA_topoisomerases|GYRA|MEG_9994|GYRA-9994_A_2336_C,0,3,30,5,4,0,0,0,0,0
MEG_10000|Drugs|betalactams|Class_D_betalactamases|OXA|MEG_10000|OXA-10000_T_101_G,1,7,13,2,1,0,0,0,0,0
MEG_10001|Drugs|betalactams|Class_D_betalactamases|OXA|MEG_10001|OXA-10001_T_101_G,11,14,13,10,4,0,0,0,0,0
MEG_10008|Drugs|Rifampin|Rifampin-resistant_beta-subunit_of_RNA_polymerase_RpoB|RPOB|MEG_10008|RPOB-10008_T_552_C,0,0,0,0,0,9,15,10,35,8
MEG_10008|Drugs|Rifampin|Rifampin-resistant_beta-subunit_of_RNA_polymerase_RpoB|RPOB|MEG_10008|RPOB-10008_T_1058_G,0,0,0,0,0,8,12,8,37,11
MEG_10008|Drugs|Rifampin|Rifampin-resistant_beta-subunit_of_RNA_polymerase_RpoB|RPOB|MEG_10008|RPOB-10008_T_1380_C,0,0,0,0,0,2,16,8,31,14
MEG_10008|Drugs|Rifampin|Rifampin-resistant_beta-subunit_of_RNA_polymerase_RpoB|RPOB|MEG_10008|RPOB-10008_T_1655_C,0,0,0,0,0,9,14,10,38,13
MEG_10008|Drugs|Rifampin|Rifampin-resistant_beta-subunit_of_RNA_polymerase_RpoB|RPOB|MEG_10008|RPOB-10008_A_2216_T,55,0,26,0,5,0,0,0,0,0
MEG_10008|Drugs|Rifampin|Rifampin-resistant_beta-subunit_of_RNA_polymerase_RpoB|RPOB|MEG_10008|RPOB-10008_G_2377_T,0,0,0,0,0,5,17,10,44,15
MEG_10008|Drugs|Rifampin|Rifampin-resistant_beta-subunit_of_RNA_polymerase_RpoB|RPOB|MEG_10008|RPOB-10008_A_3035_G,0,0,0,0,0,6,14,9,33,20
MEG_10008|Drugs|Rifampin|Rifampin-resistant_beta-subunit_of_RNA_polymerase_RpoB|RPOB|MEG_10008|RPOB-10008_A_3768_T,0,0,0,0,0,2,4,2,24,6
MEG_10013|Multi-compound|Drug_and_biocide_and_metal_resistance|Drug_and_biocide_and_metal_RND_efflux_regulator|BAES|MEG_10013|BAES-10013_T_51_A,0,14,36,0,4,0,0,0,0,0
MEG_10013|Multi-compound|Drug_and_biocide_and_metal_resistance|Drug_and_biocide_and_metal_RND_efflux_regulator|BAES|MEG_10013|BAES-10013_G_59_C,0,14,38,0,4,0,0,0,0,0
MEG_10013|Multi-compound|Drug_and_biocide_and_metal_resistance|Drug_and_biocide_and_metal_RND_efflux_regulator|BAES|MEG_10013|BAES-10013_G_204_C,0,0,0,0,0,2,17,50,9,8
MEG_10013|Multi-compound|Drug_and_biocide_and_metal_resistance|Drug_and_biocide_and_metal_RND_efflux_regulator|BAES|MEG_10013|BAES-10013_C_226_T,0,19,60,0,8,0,0,0,0,0
MEG_10013|Multi-compound|Drug_and_biocide_and_metal_resistance|Drug_and_biocide_and_metal_RND_efflux_regulator|BAES|MEG_10013|BAES-10013_G_262_A,0,0,0,0,0,1,22,50,12,9
MEG_10013|Multi-compound|Drug_and_biocide_and_metal_resistance|Drug_and_biocide_and_metal_RND_efflux_regulator|BAES|MEG_10013|BAES-10013_T_414_A,0,0,0,0,0,2,17,56,8,10
MEG_10013|Multi-compound|Drug_and_biocide_and_metal_resistance|Drug_and_biocide_and_metal_RND_efflux_regulator|BAES|MEG_10013|BAES-10013_G_427_T,0,25,57,0,8,0,0,0,0,0
MEG_10013|Multi-compound|Drug_and_biocide_and_metal_resistance|Drug_and_biocide_and_metal_RND_efflux_regulator|BAES|MEG_10013|BAES-10013_C_450_T,0,32,57,0,7,0,0,0,0,0
MEG_10013|Multi-compound|Drug_and_biocide_and_metal_resistance|Drug_and_biocide_and_metal_RND_efflux_regulator|BAES|MEG_10013|BAES-10013_C_492_G,0,0,0,0,0,3,16,66,9,11
MEG_10013|Multi-compound|Drug_and_biocide_and_metal_resistance|Drug_and_biocide_and_metal_RND_efflux_regulator|BAES|MEG_10013|BAES-10013_T_621_A,0,0,0,0,0,2,17,71,10,8
MEG_10013|Multi-compound|Drug_and_biocide_and_metal_resistance|Drug_and_biocide_and_metal_RND_efflux_regulator|BAES|MEG_10013|BAES-10013_G_687_A,0,0,0,0,0,2,19,66,13,5
MEG_10013|Multi-compound|Drug_and_biocide_and_metal_resistance|Drug_and_biocide_and_metal_RND_efflux_regulator|BAES|MEG_10013|BAES-10013_C_763_G,0,28,85,0,9,0,0,0,0,0
MEG_10013|Multi-compound|Drug_and_biocide_and_metal_resistance|Drug_and_biocide_and_metal_RND_efflux_regulator|BAES|MEG_10013|BAES-10013_C_778_G,0,29,86,0,6,0,0,0,0,0
MEG_10013|Multi-compound|Drug_and_biocide_and_metal_resistance|Drug_and_biocide_and_metal_RND_efflux_regulator|BAES|MEG_10013|BAES-10013_A_878_T,0,0,0,0,0,1,20,54,17,8
MEG_10013|Multi-compound|Drug_and_biocide_and_metal_resistance|Drug_and_biocide_and_metal_RND_efflux_regulator|BAES|MEG_10013|BAES-10013_G_943_A,0,0,0,0,0,1,21,50,17,11
