SNP_accession,S011_rd050m_R01_100bp_97ani_V4Full,S012_rd050m_R02_100bp_97ani_V4Full,S013_rd050m_R03_100bp_97ani_V4Full,S014_rd050m_R04_100bp_97ani_V4Full,S015_rd050m_R05_100bp_97ani_V4Full,S016_rd050m_R06_100bp_97ani_V4Full,S017_rd050m_R07_100bp_97ani_V4Full,S018_rd050m_R08_100bp_97ani_V4Full,S019_rd050m_R09_100bp_97ani_V4Full,S020_rd050m_R10_100bp_97ani_V4Full
MEG_10153|Drugs|Lipopeptides|Daptomycin_resistant_mutant_YvlB|YVLB|MEG_10153|YVLB-10153_T_726_C,20,22,4,7,7,10,4,40,15,2
MEG_10153|Drugs|Lipopeptides|Daptomycin_resistant_mutant_YvlB|YVLB|MEG_10153|YVLB-10153_G_804_A,26,34,3,13,5,13,5,59,25,4
MEG_10153|Drugs|Lipopeptides|Daptomycin_resistant_mutant_YvlB|YVLB|MEG_10153|YVLB-10153_G_993_A,30,35,9,12,12,6,2,51,20,5
MEG_10153|Drugs|Lipopeptides|Daptomycin_resistant_mutant_YvlB|YVLB|MEG_10153|YVLB-10153_T_1197_C,28,23,3,8,5,8,7,37,9,3
MEG_10153|Drugs|Lipopeptides|Daptomycin_resistant_mutant_YvlB|YVLB|MEG_10153|YVLB-10153_G_1230_A,29,26,3,8,5,6,5,33,12,2
MEG_10153|Drugs|Lipopeptides|Daptomycin_resistant_mutant_YvlB|YVLB|MEG_10153|YVLB-10153_T_1263_C,16,28,1,10,4,6,2,36,14,1
MEG_10153|Drugs|Lipopeptides|Daptomycin_resistant_mutant_YvlB|YVLB|MEG_10153|YVLB-10153_C_1302_T,12,29,1,9,5,2,2,34,18,2
MEG_10153|Drugs|Lipopeptides|Daptomycin_resistant_mutant_YvlB|YVLB|MEG_10153|YVLB-10153_A_1389_G,25,27,4,11,5,9,4,28,18,1
MEG_10189|Drugs|Tetracyclines|Tetracycline_resistance_ABC_efflux_pumps|TETA60|MEG_10189|TETA60-10189_t_935_A,1,2,5,2,0,0,0,0,0,0
MEG_10189|Drugs|Tetracyclines|Tetracycline_resistance_ABC_efflux_pumps|TETA60|MEG_10189|TETA60-10189_c_1004_G,2,2,2,0,0,0,0,0,0,0
MEG_10189|Drugs|Tetracyclines|Tetracycline_resistance_ABC_efflux_pumps|TETA60|MEG_10189|TETA60-10189_a_1127_C,0,5,22,16,7,0,0,0,0,0
MEG_10189|Drugs|Tetracyclines|Tetracycline_resistance_ABC_efflux_pumps|TETA60|MEG_10189|TETA60-10189_a_1514_T,0,3,11,13,5,0,0,0,0,0
MEG_10189|Drugs|Tetracyclines|Tetracycline_resistance_ABC_efflux_pumps|TETA60|MEG_10189|TETA60-10189_g_1685_C,0,3,8,6,5,0,0,0,0,0
MEG_10190|Drugs|Tetracyclines|Tetracycline_resistance_ABC_efflux_pumps|TETB60|MEG_10190|TETB60-10190_t_53_A,0,0,0,0,0,6,16,0,0,0
MEG_10190|Drugs|Tetracyclines|Tetracycline_resistance_ABC_efflux_pumps|TETB60|MEG_10190|TETB60-10190_t_255_A,0,0,0,0,0,4,29,2,4,0
MEG_10190|Drugs|Tetracyclines|Tetracycline_resistance_ABC_efflux_pumps|TETB60|MEG_10190|TETB60-10190_t_336_C,0,0,0,0,0,9,37,1,6,0
MEG_10190|Drugs|Tetracyclines|Tetracycline_resistance_ABC_efflux_pumps|TETB60|MEG_10190|TETB60-10190_c_898_T,0,0,0,0,0,12,39,2,3,0
MEG_10190|Drugs|Tetracyclines|Tetracycline_resistance_ABC_efflux_pumps|TETB60|MEG_10190|TETB60-10190_c_1334_T,0,0,0,0,0,7,28,2,2,0
MEG_10190|Drugs|Tetracyclines|Tetracycline_resistance_ABC_efflux_pumps|TETB60|MEG_10190|TETB60-10190_t_1551_A,0,0,0,0,0,3,17,1,5,0
MEG_10191|Drugs|Multi-drug_resistance|Multi-drug_ABC_efflux_pumps|SALD|MEG_10191|SALD-10191_g_228_C,2,2,0,9,3,0,0,0,0,0
MEG_10191|Drugs|Multi-drug_resistance|Multi-drug_ABC_efflux_pumps|SALD|MEG_10191|SALD-10191_a_555_T,6,4,0,18,2,0,0,0,0,0
MEG_10191|Drugs|Multi-drug_resistance|Multi-drug_ABC_efflux_pumps|SALD|MEG_10191|SALD-10191_t_642_G,5,5,0,14,2,0,0,0,0,0
MEG_10191|Drugs|Multi-drug_resistance|Multi-drug_ABC_efflux_pumps|SALD|MEG_10191|SALD-10191_a_1015_C,0,0,0,0,0,4,19,3,0,0
MEG_10191|Drugs|Multi-drug_resistance|Multi-drug_ABC_efflux_pumps|SALD|MEG_10191|SALD-10191_t_1023_G,8,3,0,11,2,0,0,0,0,0
MEG_10191|Drugs|Multi-drug_resistance|Multi-drug_ABC_efflux_pumps|SALD|MEG_10191|SALD-10191_c_1049_A,0,0,0,0,0,3,21,2,0,0
MEG_10191|Drugs|Multi-drug_resistance|Multi-drug_ABC_efflux_pumps|SALD|MEG_10191|SALD-10191_t_1053_C,7,3,0,9,2,0,0,0,0,0
MEG_10191|Drugs|Multi-drug_resistance|Multi-drug_ABC_efflux_pumps|SALD|MEG_10191|SALD-10191_g_1060_T,0,0,0,0,0,5,21,2,0,0
MEG_10191|Drugs|Multi-drug_resistance|Multi-drug_ABC_efflux_pumps|SALD|MEG_10191|SALD-10191_c_1133_T,0,0,0,0,0,8,20,0,0,0
MEG_10191|Drugs|Multi-drug_resistance|Multi-drug_ABC_efflux_pumps|SALD|MEG_10191|SALD-10191_g_1189_A,5,5,0,10,1,0,0,0,0,0
MEG_10191|Drugs|Multi-drug_resistance|Multi-drug_ABC_efflux_pumps|SALD|MEG_10191|SALD-10191_a_1245_T,2,6,0,8,2,0,0,0,0,0
MEG_10191|Drugs|Multi-drug_resistance|Multi-drug_ABC_efflux_pumps|SALD|MEG_10191|SALD-10191_a_1268_C,2,7,0,7,1,0,0,0,0,0
MEG_10191|Drugs|Multi-drug_resistance|Multi-drug_ABC_efflux_pumps|SALD|MEG_10191|SALD-10191_t_1365_A,6,4,0,9,0,0,0,0,0,0
MEG_10191|Drugs|Multi-drug_resistance|Multi-drug_ABC_efflux_pumps|SALD|MEG_10191|SALD-10191_c_1400_G,0,0,0,0,0,2,11,0,0,0
MEG_10191|Drugs|Multi-drug_resistance|Multi-drug_ABC_efflux_pumps|SALD|MEG_10191|SALD-10191_t_1408_G,0,0,0,0,0,2,13,0,0,0
MEG_10191|Drugs|Multi-drug_resistance|Multi-drug_ABC_efflux_pumps|SALD|MEG_10191|SALD-10191_c_1550_A,4,5,0,6,3,0,0,0,0,0
MEG_10191|Drugs|Multi-drug_resistance|Multi-drug_ABC_efflux_pumps|SALD|MEG_10191|SALD-10191_g_1563_A,0,0,0,0,0,1,11,1,0,0
MEG_10192|Drugs|Multi-drug_resistance|Multi-drug_ABC_efflux_pumps|SALE|MEG_10192|SALE-10192_t_9_C,0,0,0,0,0,3,0,0,1,1
MEG_10192|Drugs|Multi-drug_resistance|Multi-drug_ABC_efflux_pumps|SALE|MEG_10192|SALE-10192_a_144_T,0,0,0,0,0,7,1,0,7,2
MEG_10192|Drugs|Multi-drug_resistance|Multi-drug_ABC_efflux_pumps|SALE|MEG_10192|SALE-10192_a_179_G,0,0,0,0,0,5,1,0,7,3
MEG_10192|Drugs|Multi-drug_resistance|Multi-drug_ABC_efflux_pumps|SALE|MEG_10192|SALE-10192_t_333_G,0,0,0,0,0,5,0,0,3,2
MEG_10192|Drugs|Multi-drug_resistance|Multi-drug_ABC_efflux_pumps|SALE|MEG_10192|SALE-10192_a_361_G,0,0,0,0,0,5,2,0,4,2
MEG_10192|Drugs|Multi-drug_resistance|Multi-drug_ABC_efflux_pumps|SALE|MEG_10192|SALE-10192_a_453_T,0,0,0,0,0,6,1,0,7,2
MEG_10192|Drugs|Multi-drug_resistance|Multi-drug_ABC_efflux_pumps|SALE|MEG_10192|SALE-10192_a_832_C,0,0,0,0,0,3,0,0,4,5
MEG_10192|Drugs|Multi-drug_resistance|Multi-drug_ABC_efflux_pumps|SALE|MEG_10192|SALE-10192_a_842_G,0,0,0,0,0,4,0,0,4,5
MEG_10192|Drugs|Multi-drug_resistance|Multi-drug_ABC_efflux_pumps|SALE|MEG_10192|SALE-10192_g_964_C,0,0,0,0,0,6,1,0,3,7
MEG_10204|Drugs|Fluoroquinolones|Quinolone_active_efflux|QEPA|MEG_10204|QEPA-10204_g_114_T,0,0,0,0,0,0,5,1,0,0
MEG_10204|Drugs|Fluoroquinolones|Quinolone_active_efflux|QEPA|MEG_10204|QEPA-10204_t_199_C,0,0,0,0,0,2,2,0,0,0
MEG_10204|Drugs|Fluoroquinolones|Quinolone_active_efflux|QEPA|MEG_10204|QEPA-10204_c_299_A,0,0,0,0,0,0,4,0,0,0
MEG_10204|Drugs|Fluoroquinolones|Quinolone_active_efflux|QEPA|MEG_10204|QEPA-10204_t_515_G,0,0,0,0,0,1,4,1,2,0
MEG_10204|Drugs|Fluoroquinolones|Quinolone_active_efflux|QEPA|MEG_10204|QEPA-10204_t_535_A,0,0,0,0,0,1,3,1,2,0
MEG_10204|Drugs|Fluoroquinolones|Quinolone_active_efflux|QEPA|MEG_10204|QEPA-10204_t_976_C,0,0,0,0,0,0,3,1,0,0
MEG_10258|Metals|Multi-metal_resistance|Multi-metal_MFS_efflux_pumps|NCRA|MEG_10258|NCRA-10258_g_520_A,0,0,0,0,0,1,0,0,3,3
MEG_10258|Metals|Multi-metal_resistance|Multi-metal_MFS_efflux_pumps|NCRA|MEG_10258|NCRA-10258_c_530_A,0,0,0,0,0,1,0,0,3,3
MEG_10258|Metals|Multi-metal_resistance|Multi-metal_MFS_efflux_pumps|NCRA|MEG_10258|NCRA-10258_c_533_G,0,0,0,0,0,1,0,0,3,3
MEG_10258|Metals|Multi-metal_resistance|Multi-metal_MFS_efflux_pumps|NCRA|MEG_10258|NCRA-10258_a_645_C,0,0,0,0,0,3,0,0,1,1
MEG_10258|Metals|Multi-metal_resistance|Multi-metal_MFS_efflux_pumps|NCRA|MEG_10258|NCRA-10258_c_758_G,1,0,3,0,0,0,0,0,0,0
MEG_10258|Metals|Multi-metal_resistance|Multi-metal_MFS_efflux_pumps|NCRA|MEG_10258|NCRA-10258_t_762_A,0,0,0,0,0,1,0,0,1,2
MEG_10258|Metals|Multi-metal_resistance|Multi-metal_MFS_efflux_pumps|NCRA|MEG_10258|NCRA-10258_c_783_G,2,0,4,0,0,0,0,0,0,0
MEG_10258|Metals|Multi-metal_resistance|Multi-metal_MFS_efflux_pumps|NCRA|MEG_10258|NCRA-10258_c_867_T,0,0,0,0,0,2,0,1,1,4
MEG_10258|Metals|Multi-metal_resistance|Multi-metal_MFS_efflux_pumps|NCRA|MEG_10258|NCRA-10258_c_1045_G,2,0,3,0,0,0,0,0,0,0
MEG_10258|Metals|Multi-metal_resistance|Multi-metal_MFS_efflux_pumps|NCRA|MEG_10258|NCRA-10258_g_1134_C,0,0,0,0,0,1,0,1,1,2
MEG_10265|Drugs|betalactams|Class_C_betalactamases|CMH|MEG_10265|CMH-10265_a_770_G,0,0,0,0,0,0,0,0,2,2
MEG_10323|Drugs|betalactams|Class_C_betalactamases|PDC|MEG_10323|PDC-10323_c_512_A,0,1,1,6,3,0,0,0,0,0
MEG_10323|Drugs|betalactams|Class_C_betalactamases|PDC|MEG_10323|PDC-10323_a_1004_C,0,2,4,10,4,0,0,0,0,0
MEG_10323|Drugs|betalactams|Class_C_betalactamases|PDC|MEG_10323|PDC-10323_g_1056_C,0,2,2,4,3,0,0,0,0,0
MEG_10380|Drugs|betalactams|Class_C_betalactamases|PDC|MEG_10380|PDC-10380_g_203_A,0,0,0,0,0,1,3,0,0,1
MEG_10461|Drugs|betalactams|Class_D_betalactamases|OXA|MEG_10461|OXA-10461_a_128_C,7,0,0,0,0,0,0,0,0,0
MEG_10461|Drugs|betalactams|Class_D_betalactamases|OXA|MEG_10461|OXA-10461_t_137_A,8,0,0,0,0,0,0,0,0,0
MEG_10461|Drugs|betalactams|Class_D_betalactamases|OXA|MEG_10461|OXA-10461_a_295_G,5,0,0,0,0,0,0,0,0,0
MEG_10461|Drugs|betalactams|Class_D_betalactamases|OXA|MEG_10461|OXA-10461_a_323_T,5,0,0,0,0,0,0,0,0,0
MEG_10461|Drugs|betalactams|Class_D_betalactamases|OXA|MEG_10461|OXA-10461_t_503_C,5,0,0,0,0,0,0,0,0,0
MEG_10461|Drugs|betalactams|Class_D_betalactamases|OXA|MEG_10461|OXA-10461_c_616_T,7,0,0,0,0,0,0,0,0,0
MEG_10461|Drugs|betalactams|Class_D_betalactamases|OXA|MEG_10461|OXA-10461_a_683_G,8,0,0,0,0,0,0,0,0,0
MEG_10461|Drugs|betalactams|Class_D_betalactamases|OXA|MEG_10461|OXA-10461_a_762_T,4,0,0,0,0,0,0,0,0,0
MEG_10462|Drugs|betalactams|Class_D_betalactamases|OXA|MEG_10462|OXA-10462_c_65_T,9,0,2,1,0,0,0,0,0,0
MEG_10462|Drugs|betalactams|Class_D_betalactamases|OXA|MEG_10462|OXA-10462_a_128_C,12,0,2,0,0,0,0,0,0,0
MEG_10462|Drugs|betalactams|Class_D_betalactamases|OXA|MEG_10462|OXA-10462_t_137_A,13,0,1,0,0,0,0,0,0,0
MEG_10462|Drugs|betalactams|Class_D_betalactamases|OXA|MEG_10462|OXA-10462_a_295_G,6,0,1,0,1,0,0,0,0,0
MEG_10462|Drugs|betalactams|Class_D_betalactamases|OXA|MEG_10462|OXA-10462_a_323_T,4,0,0,0,0,0,0,0,0,0
MEG_10462|Drugs|betalactams|Class_D_betalactamases|OXA|MEG_10462|OXA-10462_t_503_C,12,0,2,0,0,0,0,0,0,0
MEG_10462|Drugs|betalactams|Class_D_betalactamases|OXA|MEG_10462|OXA-10462_c_616_T,10,0,1,0,1,0,0,0,0,0
MEG_10462|Drugs|betalactams|Class_D_betalactamases|OXA|MEG_10462|OXA-10462_a_683_G,9,0,0,0,0,0,0,0,0,0
MEG_10462|Drugs|betalactams|Class_D_betalactamases|OXA|MEG_10462|OXA-10462_a_762_T,6,0,1,0,0,0,0,0,0,0
MEG_10462|Drugs|betalactams|Class_D_betalactamases|OXA|MEG_10462|OXA-10462_a_793_T,4,0,1,0,0,0,0,0,0,0
MEG_10506|Drugs|betalactams|Class_A_betalactamases|OKP|MEG_10506|OKP-10506_c_836_T,0,0,4,0,0,0,0,0,0,0
MEG_10588|Drugs|betalactams|Class_A_betalactamases|OKP|MEG_10588|OKP-10588_g_81_T,0,0,13,10,1,0,0,0,0,0
MEG_10895|Drugs|betalactams|Class_A_betalactamases|LEN|MEG_10895|LEN-10895_c_150_G,1,5,2,3,1,0,0,0,0,0
MEG_10895|Drugs|betalactams|Class_A_betalactamases|LEN|MEG_10895|LEN-10895_a_290_C,2,1,3,10,0,0,0,0,0,0
MEG_10895|Drugs|betalactams|Class_A_betalactamases|LEN|MEG_10895|LEN-10895_g_386_T,0,6,0,12,2,0,0,0,0,0
MEG_10895|Drugs|betalactams|Class_A_betalactamases|LEN|MEG_10895|LEN-10895_g_475_A,2,0,1,6,0,0,0,0,0,0
MEG_10895|Drugs|betalactams|Class_A_betalactamases|LEN|MEG_10895|LEN-10895_a_581_T,1,2,2,8,0,0,0,0,0,0
MEG_10895|Drugs|betalactams|Class_A_betalactamases|LEN|MEG_10895|LEN-10895_g_712_C,1,4,2,16,3,0,0,0,0,0
MEG_10895|Drugs|betalactams|Class_A_betalactamases|LEN|MEG_10895|LEN-10895_c_819_G,0,2,5,7,0,0,0,0,0,0
MEG_11000|Drugs|betalactams|Class_A_betalactamases|OXY|MEG_11000|OXY-11000_t_162_A,0,0,5,7,0,0,0,0,0,0
MEG_11000|Drugs|betalactams|Class_A_betalactamases|OXY|MEG_11000|OXY-11000_a_163_T,0,0,5,7,0,0,0,0,0,0
MEG_11000|Drugs|betalactams|Class_A_betalactamases|OXY|MEG_11000|OXY-11000_a_381_C,0,0,6,6,0,0,0,0,0,0
MEG_11000|Drugs|betalactams|Class_A_betalactamases|OXY|MEG_11000|OXY-11000_a_542_G,0,0,0,6,0,0,0,0,0,0
MEG_11000|Drugs|betalactams|Class_A_betalactamases|OXY|MEG_11000|OXY-11000_g_635_A,0,0,2,9,0,0,0,0,0,0
MEG_11001|Drugs|betalactams|Class_A_betalactamases|OXY|MEG_11001|OXY-11001_t_162_A,0,0,1,3,0,0,0,0,0,0
MEG_11001|Drugs|betalactams|Class_A_betalactamases|OXY|MEG_11001|OXY-11001_a_163_T,0,0,1,3,0,0,0,0,0,0
MEG_11104|Drugs|betalactams|Class_B_betalactamases|GOB|MEG_11104|GOB-11104_a_199_T,0,0,0,0,0,3,7,0,0,3
MEG_11104|Drugs|betalactams|Class_B_betalactamases|GOB|MEG_11104|GOB-11104_a_632_C,0,0,0,0,0,0,4,0,0,2
MEG_11104|Drugs|betalactams|Class_B_betalactamases|GOB|MEG_11104|GOB-11104_g_687_C,0,0,0,0,0,0,6,0,0,2
MEG_11104|Drugs|betalactams|Class_B_betalactamases|GOB|MEG_11104|GOB-11104_c_751_A,0,0,0,0,0,1,4,0,0,2
MEG_11119|Drugs|betalactams|Class_D_betalactamases|OXA|MEG_11119|OXA-11119_c_136_T,0,0,0,0,0,0,5,0,0,0
MEG_11119|Drugs|betalactams|Class_D_betalactamases|OXA|MEG_11119|OXA-11119_a_175_T,0,0,0,0,0,0,8,0,0,0
MEG_11119|Drugs|betalactams|Class_D_betalactamases|OXA|MEG_11119|OXA-11119_t_216_C,0,0,0,0,0,0,6,0,0,2
MEG_11119|Drugs|betalactams|Class_D_betalactamases|OXA|MEG_11119|OXA-11119_t_416_C,0,0,0,0,0,0,3,0,0,1
MEG_11178|Drugs|betalactams|Class_D_betalactamases|OXA|MEG_11178|OXA-11178_g_34_A,0,2,5,0,5,0,0,0,0,0
MEG_11178|Drugs|betalactams|Class_D_betalactamases|OXA|MEG_11178|OXA-11178_a_58_C,0,3,8,0,6,0,0,0,0,0
MEG_11178|Drugs|betalactams|Class_D_betalactamases|OXA|MEG_11178|OXA-11178_g_267_A,0,8,9,0,2,0,0,0,0,0
MEG_11178|Drugs|betalactams|Class_D_betalactamases|OXA|MEG_11178|OXA-11178_g_307_C,0,8,12,0,3,0,0,0,0,0
MEG_11178|Drugs|betalactams|Class_D_betalactamases|OXA|MEG_11178|OXA-11178_c_518_G,0,0,7,0,2,0,0,0,0,0
MEG_11178|Drugs|betalactams|Class_D_betalactamases|OXA|MEG_11178|OXA-11178_c_528_T,0,0,7,0,3,0,0,0,0,0
MEG_11178|Drugs|betalactams|Class_D_betalactamases|OXA|MEG_11178|OXA-11178_c_539_T,0,0,5,0,2,0,0,0,0,0
MEG_11178|Drugs|betalactams|Class_D_betalactamases|OXA|MEG_11178|OXA-11178_c_677_A,0,6,8,2,1,0,0,0,0,0
MEG_11198|Drugs|betalactams|Class_D_betalactamases|OXA|MEG_11198|OXA-11198_t_535_C,6,1,0,0,1,0,0,0,0,0
MEG_11198|Drugs|betalactams|Class_D_betalactamases|OXA|MEG_11198|OXA-11198_g_576_C,5,1,0,0,0,0,0,0,0,0
MEG_11199|Drugs|betalactams|Class_D_betalactamases|OXA|MEG_11199|OXA-11199_t_535_C,2,1,0,1,0,0,0,0,0,0
MEG_11200|Drugs|betalactams|Class_D_betalactamases|OXA|MEG_11200|OXA-11200_t_535_C,4,1,0,0,0,0,0,0,0,0
MEG_11224|Drugs|Fluoroquinolones|Quinolone_resistance_protein_Qnr|QNRB|MEG_11224|QNRB-11224_t_160_C,0,0,0,0,0,3,0,2,0,2
MEG_11224|Drugs|Fluoroquinolones|Quinolone_resistance_protein_Qnr|QNRB|MEG_11224|QNRB-11224_a_188_T,0,0,0,0,0,2,0,3,0,1
MEG_11224|Drugs|Fluoroquinolones|Quinolone_resistance_protein_Qnr|QNRB|MEG_11224|QNRB-11224_t_354_C,0,0,0,0,0,2,1,0,0,1
MEG_11224|Drugs|Fluoroquinolones|Quinolone_resistance_protein_Qnr|QNRB|MEG_11224|QNRB-11224_a_359_G,0,0,0,0,0,3,1,0,0,1
MEG_11224|Drugs|Fluoroquinolones|Quinolone_resistance_protein_Qnr|QNRB|MEG_11224|QNRB-11224_t_512_C,0,0,0,0,0,4,1,3,0,2
MEG_11226|Drugs|Fluoroquinolones|Quinolone_resistance_protein_Qnr|QNRB|MEG_11226|QNRB-11226_a_298_T,0,0,0,0,0,1,1,0,0,2
MEG_11226|Drugs|Fluoroquinolones|Quinolone_resistance_protein_Qnr|QNRB|MEG_11226|QNRB-11226_t_551_G,0,0,0,0,0,4,0,0,0,1
MEG_11228|Metals|Mercury_resistance|Mercury_resistance_protein|MERB|MEG_11228|MERB-11228_g_45_A,0,0,0,0,0,0,1,2,0,1
MEG_11228|Metals|Mercury_resistance|Mercury_resistance_protein|MERB|MEG_11228|MERB-11228_a_52_C,0,0,0,3,1,0,0,0,0,0
MEG_11228|Metals|Mercury_resistance|Mercury_resistance_protein|MERB|MEG_11228|MERB-11228_t_79_G,0,0,4,0,0,0,0,0,0,0
MEG_11228|Metals|Mercury_resistance|Mercury_resistance_protein|MERB|MEG_11228|MERB-11228_g_93_C,0,0,0,0,0,5,9,0,1,1
MEG_11228|Metals|Mercury_resistance|Mercury_resistance_protein|MERB|MEG_11228|MERB-11228_t_97_A,0,0,4,0,0,0,0,0,0,0
MEG_11228|Metals|Mercury_resistance|Mercury_resistance_protein|MERB|MEG_11228|MERB-11228_a_159_C,1,0,0,2,1,0,0,0,0,0
MEG_11228|Metals|Mercury_resistance|Mercury_resistance_protein|MERB|MEG_11228|MERB-11228_a_266_T,0,0,4,0,0,0,0,0,0,0
MEG_11228|Metals|Mercury_resistance|Mercury_resistance_protein|MERB|MEG_11228|MERB-11228_t_391_G,0,0,0,0,0,1,1,0,0,2
MEG_11228|Metals|Mercury_resistance|Mercury_resistance_protein|MERB|MEG_11228|MERB-11228_g_393_C,0,0,0,0,0,1,1,0,0,2
MEG_11228|Metals|Mercury_resistance|Mercury_resistance_protein|MERB|MEG_11228|MERB-11228_a_560_G,0,0,0,5,0,0,0,0,0,0
MEG_11228|Metals|Mercury_resistance|Mercury_resistance_protein|MERB|MEG_11228|MERB-11228_t_613_A,0,0,1,1,3,0,0,0,0,0
MEG_11228|Metals|Mercury_resistance|Mercury_resistance_protein|MERB|MEG_11228|MERB-11228_a_650_T,0,0,0,0,0,2,2,0,0,0
MEG_11230|Drugs|Fluoroquinolones|Quinolone_resistance_protein_Qnr|QNRA|MEG_11230|QNRA-11230_a_16_T,2,1,1,0,0,0,0,0,0,0
MEG_11230|Drugs|Fluoroquinolones|Quinolone_resistance_protein_Qnr|QNRA|MEG_11230|QNRA-11230_c_103_A,2,1,6,3,2,0,0,0,0,0
MEG_11230|Drugs|Fluoroquinolones|Quinolone_resistance_protein_Qnr|QNRA|MEG_11230|QNRA-11230_c_156_G,1,2,6,7,5,0,0,0,0,0
MEG_11230|Drugs|Fluoroquinolones|Quinolone_resistance_protein_Qnr|QNRA|MEG_11230|QNRA-11230_g_192_C,1,5,5,7,5,0,0,0,0,0
MEG_11230|Drugs|Fluoroquinolones|Quinolone_resistance_protein_Qnr|QNRA|MEG_11230|QNRA-11230_t_274_A,3,5,3,6,0,0,0,0,0,0
MEG_11230|Drugs|Fluoroquinolones|Quinolone_resistance_protein_Qnr|QNRA|MEG_11230|QNRA-11230_g_277_C,3,5,3,6,0,0,0,0,0,0
MEG_11230|Drugs|Fluoroquinolones|Quinolone_resistance_protein_Qnr|QNRA|MEG_11230|QNRA-11230_t_531_A,1,1,0,7,4,0,0,0,0,0
MEG_11234|Drugs|Fluoroquinolones|Quinolone_resistance_protein_Qnr|QNRE|MEG_11234|QNRE-11234_c_296_G,0,0,0,5,0,0,0,0,0,0
MEG_11236|Drugs|Fluoroquinolones|Quinolone_resistance_protein_Qnr|QNRE|MEG_11236|QNRE-11236_a_116_T,0,0,0,0,0,0,0,0,8,3
MEG_11236|Drugs|Fluoroquinolones|Quinolone_resistance_protein_Qnr|QNRE|MEG_11236|QNRE-11236_t_129_C,0,0,0,0,0,0,0,0,7,3
MEG_11236|Drugs|Fluoroquinolones|Quinolone_resistance_protein_Qnr|QNRE|MEG_11236|QNRE-11236_c_228_T,21,0,6,1,0,0,0,0,0,0
MEG_11236|Drugs|Fluoroquinolones|Quinolone_resistance_protein_Qnr|QNRE|MEG_11236|QNRE-11236_g_338_C,35,0,4,0,0,0,0,0,0,0
MEG_11236|Drugs|Fluoroquinolones|Quinolone_resistance_protein_Qnr|QNRE|MEG_11236|QNRE-11236_a_396_T,0,0,0,0,0,0,1,1,5,1
MEG_11236|Drugs|Fluoroquinolones|Quinolone_resistance_protein_Qnr|QNRE|MEG_11236|QNRE-11236_a_415_G,43,0,8,0,0,0,0,0,0,0
MEG_11236|Drugs|Fluoroquinolones|Quinolone_resistance_protein_Qnr|QNRE|MEG_11236|QNRE-11236_t_437_C,0,0,0,0,0,0,2,1,5,0
MEG_11236|Drugs|Fluoroquinolones|Quinolone_resistance_protein_Qnr|QNRE|MEG_11236|QNRE-11236_c_519_A,40,0,4,0,0,0,0,0,0,0
MEG_11236|Drugs|Fluoroquinolones|Quinolone_resistance_protein_Qnr|QNRE|MEG_11236|QNRE-11236_g_593_C,30,0,1,0,0,0,0,0,0,0
MEG_11237|Drugs|Fluoroquinolones|Quinolone_resistance_protein_Qnr|QNRE|MEG_11237|QNRE-11237_c_228_T,6,0,2,0,0,0,0,0,0,0
MEG_11237|Drugs|Fluoroquinolones|Quinolone_resistance_protein_Qnr|QNRE|MEG_11237|QNRE-11237_c_519_A,10,0,1,1,0,0,0,0,0,0
MEG_11237|Drugs|Fluoroquinolones|Quinolone_resistance_protein_Qnr|QNRE|MEG_11237|QNRE-11237_g_593_C,6,0,0,1,0,0,0,0,0,0
MEG_11241|Drugs|Fosfomycin|Fosfomycin_thiol_transferases|FOSA|MEG_11241|FOSA-11241_g_138_T,1,3,0,0,0,0,0,0,0,0
MEG_11242|Drugs|Fosfomycin|Fosfomycin_thiol_transferases|FOSA|MEG_11242|FOSA-11242_a_308_C,0,0,0,0,0,2,2,1,0,0
MEG_11244|Drugs|Fosfomycin|Fosfomycin_thiol_transferases|FOSA|MEG_11244|FOSA-11244_g_333_C,0,0,0,0,0,1,1,1,0,1
MEG_11247|Drugs|Fosfomycin|Fosfomycin_thiol_transferases|FOSA|MEG_11247|FOSA-11247_g_81_C,1,0,3,0,1,0,0,0,0,0
MEG_11247|Drugs|Fosfomycin|Fosfomycin_thiol_transferases|FOSA|MEG_11247|FOSA-11247_t_136_C,1,1,2,0,0,0,0,0,0,0
MEG_11247|Drugs|Fosfomycin|Fosfomycin_thiol_transferases|FOSA|MEG_11247|FOSA-11247_t_347_C,2,0,2,0,0,0,0,0,0,0
MEG_11249|Drugs|Fosfomycin|Fosfomycin_thiol_transferases|FOSU|MEG_11249|FOSU-11249_a_104_G,3,0,0,3,1,0,0,0,0,0
MEG_11249|Drugs|Fosfomycin|Fosfomycin_thiol_transferases|FOSU|MEG_11249|FOSU-11249_t_255_C,1,0,2,2,3,0,0,0,0,0
MEG_11249|Drugs|Fosfomycin|Fosfomycin_thiol_transferases|FOSU|MEG_11249|FOSU-11249_t_298_A,1,0,1,3,3,0,0,0,0,0
MEG_11254|Drugs|Trimethoprim|Dihydrofolate_reductase|DFRB|MEG_11254|DFRB-11254_t_111_G,6,0,3,0,0,0,0,0,0,0
MEG_11254|Drugs|Trimethoprim|Dihydrofolate_reductase|DFRB|MEG_11254|DFRB-11254_t_149_C,5,0,3,0,0,0,0,0,0,0
MEG_11257|Drugs|betalactams|Class_D_betalactamases|OXA|MEG_11257|OXA-11257_a_525_T,0,0,0,0,0,0,0,2,2,0
